"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.069698333E2,-8.446624279E-1,7.503165245E0,-3.167380333E0
1.069778287E2,-6.940034628E-1,8.075708389E0,-2.265154362E0
1.069858545E2,-6.930350065E-1,8.039775848E0,-9.846522808E-1
1.069938505E2,2.872136235E-2,7.900754929E0,1.343185782E0
1.070018459E2,4.818731546E-1,7.311069489E0,2.547750473E0
1.070098417E2,9.970020652E-1,6.243450165E0,4.298503399E0
1.070178374E2,1.122938037E0,4.729681969E0,6.033847332E0
1.070258328E2,-2.867633700E-1,3.358946800E0,5.179332256E0
1.070338291E2,3.900625706E-1,1.239733696E0,5.700188637E0
1.070418555E2,7.356700897E-1,-6.515340805E-1,5.686424732E0
1.070498507E2,3.558996022E-1,-1.512640953E0,4.930768490E0
1.070578464E2,-5.260212421E-1,-1.526926041E0,2.862223625E0
1.070658420E2,-8.922555447E-1,-2.064965248E0,1.598734021E0
1.070738375E2,-8.160752058E-1,-2.597874165E0,6.458795071E-2
1.070818326E2,-1.187581420E0,-2.713867188E0,-1.207992792E0
1.070898282E2,-1.450936198E0,-2.813384533E0,-2.133328915E0
1.070978550E2,-1.685703516E0,-3.065276623E0,-2.757489681E0
1.071058501E2,-1.265084505E0,-3.300383568E0,-2.809551239E0
1.071138458E2,-9.026830792E-1,-3.521201611E0,-2.494808674E0
1.071218418E2,-4.355229437E-1,-3.723037720E0,-2.102759123E0
1.071298363E2,-4.155007005E-2,-3.942670822E0,-1.602349281E0
1.071378329E2,4.248260558E-1,-4.243175030E0,-1.063608885E0
1.071458292E2,6.710683107E-1,-4.481575489E0,-7.492758036E-1
1.071538551E2,9.365417361E-1,-4.861634731E0,-5.089315176E-1
1.071618499E2,1.321121216E0,-5.153595924E0,-3.725800514E-1
1.071698453E2,1.670266509E0,-5.290423870E0,-4.213549495E-1
1.071778410E2,1.470245242E0,-5.410973072E0,-9.878338575E-1
1.071858376E2,1.634161472E0,-5.443269730E0,-1.132027149E0
1.071938320E2,1.588401556E0,-5.442245007E0,-1.307818055E0
1.072018290E2,1.451769233E0,-5.340718269E0,-1.444718957E0
1.072098545E2,1.305310726E0,-5.186329365E0,-1.413143635E0
1.072178499E2,1.215948343E0,-4.938310623E0,-1.395680547E0
1.072258459E2,1.151078224E0,-4.790645599E0,-1.360565424E0
1.072338408E2,1.044637322E0,-4.508796215E0,-1.404921174E0
1.072418377E2,9.046360254E-1,-4.147953987E0,-1.616094947E0
1.072498325E2,8.146176338E-1,-3.732033253E0,-1.865049839E0
1.072578276E2,7.508984804E-1,-3.064532280E0,-2.011930227E0
1.072658543E2,5.284379721E-1,-2.312841892E0,-2.077792406E0
1.072738498E2,4.494482279E-1,-1.591835976E0,-2.156962395E0
1.072818454E2,4.331220388E-1,-8.630323410E-1,-2.188496113E0
1.072898412E2,4.055253565E-1,-5.224704742E-2,-1.855909586E0
1.072978368E2,1.508265883E-1,7.590131760E-1,-1.079271674E0
1.073058319E2,2.237208188E-1,1.414969444E0,-7.169505358E-1
1.073138279E2,3.897995353E-1,2.078145027E0,-6.084545851E-1
1.073218544E2,4.602769315E-1,2.719446182E0,-5.041612387E-1
1.073298495E2,4.742409289E-1,3.299772263E0,-6.952555180E-1
1.073378462E2,5.637494922E-1,3.814952850E0,-1.068547010E0
1.073458409E2,4.834213853E-1,4.385877609E0,-1.124568701E0
1.073538366E2,2.892820239E-1,4.863755226E0,-1.247189641E0
1.073618323E2,1.995416284E-1,5.331690788E0,-1.214735866E0
1.073698274E2,2.395374775E-1,5.597898483E0,-1.257985830E0
1.073778541E2,2.907490134E-1,5.791522980E0,-1.392162800E0
1.073858498E2,3.301856220E-1,5.957936287E0,-1.627925158E0
1.073938453E2,4.352237582E-1,6.075798988E0,-2.028742790E0
1.074018406E2,6.899694204E-1,6.334502220E0,-2.534116983E0
1.074098363E2,1.137718320E0,6.677079201E0,-2.817541122E0
1.074178314E2,1.853886843E0,7.228327751E0,-3.015178442E0
1.074258582E2,2.551974297E0,7.517094612E0,-3.142051697E0
1.074338536E2,2.786201000E0,7.541538239E0,-2.965142250E0
1.074418493E2,2.472061396E0,7.108621597E0,-1.906941295E0
1.074498445E2,1.719921350E0,6.189583778E0,-7.463701367E-1
1.074578402E2,9.011034966E-1,4.597146988E0,8.602175713E-1
1.074658361E2,3.898533583E-1,2.866354942E0,2.239641666E0
1.074738321E2,1.672474444E-1,1.577852249E0,2.986504793E0
1.074818583E2,4.030990601E-2,3.478260040E-1,3.438698053E0
1.074898537E2,-1.216840744E-2,-5.056991577E-1,3.583995342E0
1.074978492E2,1.457056105E-1,-1.057074547E0,3.570895672E0
1.075058448E2,4.425313175E-1,-1.256473541E0,2.812462330E0
1.075138409E2,6.762058735E-1,-1.486491203E0,2.596611023E0
1.075218360E2,1.287420034E0,-1.772904873E0,1.836249232E0
1.075298311E2,1.766686916E0,-1.966331482E0,9.858921766E-1
1.075378575E2,2.171005964E0,-2.197738647E0,3.109557629E-1
1.075458538E2,2.466207027E0,-2.466697216E0,-2.900700569E-1
1.075538492E2,2.583595514E0,-2.651140213E0,-7.210445404E-1
1.075618446E2,2.602648973E0,-2.667492867E0,-9.830746651E-1
1.075698403E2,2.511865377E0,-2.613708973E0,-1.034872651E0
1.075778354E2,2.260941505E0,-2.623736858E0,-1.021330476E0
1.075858318E2,1.984938383E0,-2.723895550E0,-5.192722678E-1
1.075938582E2,1.716649175E0,-2.802002907E0,-3.331810236E-1
1.076018533E2,1.309783220E0,-2.946978092E0,-2.244794369E-2
1.076098486E2,9.139451385E-1,-3.132933617E0,2.100690603E-1
1.076178447E2,4.993011653E-1,-3.372107506E0,2.536053658E-1
1.076258401E2,1.680698544E-1,-3.614390373E0,1.476163864E-1
1.076338358E2,-9.233728051E-2,-3.847727299E0,-3.430676460E-2
1.076418312E2,-3.951767981E-1,-4.151007652E0,-3.864321113E-1
1.076498573E2,-6.457495689E-1,-4.339679718E0,-8.410218358E-1
1.076578528E2,-8.622518778E-1,-4.473377705E0,-1.215855241E0
1.076658482E2,-1.000752926E0,-4.520883560E0,-1.672830343E0
1.076738444E2,-1.097192168E0,-4.436525345E0,-1.950195909E0
1.076818401E2,-1.131152153E0,-4.313673019E0,-2.223490953E0
1.076898358E2,-1.316673279E0,-3.912737370E0,-2.030287266E0
1.076978316E2,-1.517550707E0,-3.576274395E0,-2.051659107E0
1.077058572E2,-1.322881937E0,-3.201355934E0,-1.820959330E0
1.077138525E2,-9.803864956E-1,-2.860065460E0,-1.663296819E0
1.077218486E2,-5.330386162E-1,-2.507021427E0,-1.590919495E0
1.077298443E2,-6.671103835E-2,-2.216515064E0,-1.587641001E0
1.077378397E2,1.982842833E-1,-1.916547775E0,-1.716267824E0
1.077458354E2,5.010888577E-1,-1.587825775E0,-1.924612522E0
1.077538307E2,6.313892603E-1,-1.184591293E0,-2.164706707E0
1.077618578E2,5.934828520E-1,-5.750112534E-1,-2.536369801E0
1.077698529E2,5.021498799E-1,7.850074768E-2,-3.014406919E0
1.077778484E2,5.427829623E-1,6.994705200E-1,-3.425804377E0
1.077858434E2,6.540204287E-1,1.448861122E0,-3.588059664E0
1.077938400E2,6.966279745E-1,2.213777542E0,-3.531139374E0
1.078018361E2,8.370242119E-1,3.057937622E0,-3.091643810E0
1.078098308E2,8.823761344E-1,3.910405159E0,-2.458146572E0
1.078178570E2,8.789542913E-1,4.456179619E0,-1.440380573E0
1.078258530E2,1.015200019E0,4.959900856E0,-7.891576886E-1
1.078338478E2,9.763377905E-1,5.365334511E0,-6.562795639E-1
1.078418438E2,6.815470457E-1,5.654881477E0,-7.733715773E-1
1.078498395E2,2.808838785E-1,5.753402710E0,-1.368123293E0
1.078578349E2,6.808638573E-2,6.065742493E0,-2.144655704E0
1.078658306E2,-2.658782601E-1,6.597744942E0,-2.698733330E0
1.078738573E2,-4.352495670E-1,7.149645805E0,-2.993703127E0
1.078818525E2,-6.304728985E-1,7.774931908E0,-3.006982803E0
1.078898484E2,-8.661821485E-1,8.067241669E0,-2.222134829E0
1.078978441E2,-9.895860553E-1,7.844937325E0,-5.497452021E-1
1.079058402E2,-1.182205677E0,7.309143066E0,6.098767519E-1
1.079138346E2,-1.045527101E0,6.258060455E0,2.225474358E0
1.079218304E2,-7.970857024E-1,4.700022697E0,3.825612068E0
1.079298571E2,-5.301910043E-1,3.004811287E0,4.839363098E0
1.079378519E2,-3.132028580E-1,1.569038391E0,5.253760338E0
1.079458476E2,-1.874829531E-1,2.077531815E-1,5.093883514E0
1.079538431E2,-2.432883978E-1,-7.371635437E-1,4.675917149E0
1.079618391E2,-4.923265576E-1,-1.210594177E0,3.787144423E0
1.079698348E2,-9.969159961E-1,-1.648794651E0,2.585501432E0
1.079778305E2,-1.314875960E0,-2.017401695E0,2.001602888E0
1.079858569E2,-1.945109963E0,-2.358814240E0,1.151947737E0
1.079938514E2,-1.285121799E0,-2.531102180E0,6.694015265E-1
1.080018480E2,-1.468685031E0,-2.976117134E0,2.277507782E-1
1.080098437E2,-1.355766773E0,-3.061108112E0,-2.061270475E-1
1.080178386E2,-9.389041066E-1,-3.289500237E0,-7.438257933E-1
1.080258339E2,-1.671621203E-1,-3.425284386E0,-1.005139709E0
1.080338297E2,6.031640768E-1,-3.508314610E0,-1.391591191E0
1.080418558E2,1.151139259E0,-3.606886864E0,-1.750376582E0
1.080498512E2,1.492551088E0,-3.734846115E0,-1.972474337E0
1.080578478E2,1.562348604E0,-3.887707233E0,-1.963341236E0
1.080658442E2,1.469315052E0,-4.133104324E0,-1.828410864E0
1.080738399E2,1.292390347E0,-4.297030449E0,-1.689485192E0
1.080818352E2,1.120550752E0,-4.404026985E0,-1.657062411E0
1.080898297E2,8.682511449E-1,-4.476032257E0,-1.734846234E0
1.080978564E2,6.925767064E-1,-4.462823391E0,-1.786493063E0
1.081058518E2,5.441894531E-1,-4.381234169E0,-1.833801270E0
1.081138472E2,4.172664285E-1,-4.224072456E0,-1.815003633E0
1.081218430E2,4.274359643E-1,-4.173090935E0,-1.577509403E0
1.081298381E2,4.637538195E-1,-4.127550125E0,-1.590760469E0
1.081378347E2,2.843066454E-1,-3.936501026E0,-1.563184500E0
1.081458295E2,9.539985657E-2,-3.695980072E0,-1.403305650E0
1.081538559E2,-4.370266199E-2,-3.432562351E0,-1.560256004E0
1.081618522E2,-4.125076532E-2,-3.141170025E0,-1.807535768E0
1.081698471E2,-9.311568737E-2,-2.723178387E0,-2.204537153E0
1.081778431E2,-1.563968658E-1,-2.266664982E0,-2.555164337E0
1.081858384E2,-7.094663382E-2,-1.598559856E0,-2.810366154E0
1.081938341E2,1.400952935E-1,-1.022011757E0,-2.953129768E0
1.082018298E2,6.221471429E-1,-3.571462631E-1,-2.376250267E0
1.082098561E2,7.503637075E-1,2.498598099E-1,-1.833240747E0
1.082178515E2,7.907339334E-1,8.056707382E-1,-1.269959211E0
1.082258478E2,6.872918010E-1,1.429286957E0,-6.543705463E-1
1.082338429E2,6.639590263E-1,2.011898994E0,-4.381346703E-2
1.082418383E2,5.940158367E-1,2.547266960E0,1.680501699E-1
1.082498345E2,7.078624964E-1,3.236219406E0,4.640221596E-2
1.082578299E2,9.035792351E-1,3.776117325E0,-3.482973576E-1
1.082658564E2,1.256477475E0,4.352528572E0,-6.639034748E-1
1.082738512E2,1.578344822E0,4.876627922E0,-9.515484571E-1
1.082818466E2,1.647134066E0,5.314969063E0,-1.003079891E0
1.082898420E2,1.684522152E0,5.626669884E0,-8.826408386E-1
1.082978383E2,1.479271889E0,5.763165474E0,-8.576146364E-1
1.083058343E2,1.447916627E0,5.898596764E0,-1.043158770E0
1.083138291E2,1.691297174E0,6.018296242E0,-1.475908399E0
1.083218553E2,1.828507066E0,6.278712273E0,-2.003376245E0
1.083298512E2,1.888951063E0,6.853290558E0,-2.544385195E0
1.083378463E2,1.971854925E0,7.348156929E0,-2.775070190E0
1.083458418E2,1.692442417E0,7.306648254E0,-2.148735046E0
1.083538381E2,1.422798634E0,6.837313652E0,-4.401029348E-1
1.083618334E2,1.005391002E0,6.302712440E0,8.431949615E-1
1.083698298E2,7.635375857E-1,5.148258209E0,2.720957279E0
1.083778554E2,4.895270169E-1,3.752637863E0,3.776259899E0
1.083858511E2,4.312456250E-1,2.620408058E0,4.188060284E0
1.083938468E2,5.512729287E-1,1.487819672E0,4.066881180E0
1.084018421E2,8.830499649E-1,7.318649292E-1,4.415429115E0
1.084098382E2,1.134250164E0,1.389398575E-1,3.710797071E0
1.084178335E2,1.094947696E0,-2.069549561E-1,2.733741760E0
1.084258585E2,1.092970371E0,-6.450576782E-1,2.663694859E0
1.084338554E2,1.067630053E0,-1.227829933E0,1.727928042E0
1.084418505E2,1.015782356E0,-1.628900051E0,1.038406134E0
1.084498468E2,9.582543373E-1,-2.051520824E0,3.758323193E-1
1.084578419E2,8.943012953E-1,-2.418836117E0,-5.054740906E-1
1.084658374E2,7.702698112E-1,-2.672235012E0,-1.203409553E0
1.084738334E2,6.453751922E-1,-2.907584667E0,-1.844018817E0
1.084818592E2,5.634413958E-1,-3.024460316E0,-2.200007677E0
1.084898552E2,4.918304980E-1,-3.132332325E0,-2.320485353E0
1.084978503E2,5.058046579E-1,-3.218973637E0,-2.320026398E0
1.085058463E2,4.700175226E-1,-3.337312222E0,-2.089173555E0
1.085138418E2,3.702999651E-1,-3.478122234E0,-1.592344046E0
1.085218375E2,2.106681168E-1,-3.570249557E0,-1.175551295E0
1.085298335E2,1.360082030E-1,-3.702924252E0,-6.368721724E-1
1.085378587E2,7.167941332E-2,-3.776418209E0,-2.713835239E-1
1.085458550E2,5.947127938E-2,-3.887084961E0,-2.249217033E-1
1.085538504E2,1.045335233E-1,-3.980078697E0,-4.077847004E-1
1.085618464E2,1.929380298E-1,-4.060074329E0,-7.175503969E-1
1.085698421E2,1.574761868E-1,-4.110011578E0,-1.102971792E0
1.085778378E2,7.637006044E-2,-4.062486649E0,-1.465528488E0
1.085858329E2,1.286757588E-1,-3.998497963E0,-1.728413701E0
1.085938289E2,1.876824200E-1,-3.845848083E0,-1.910265565E0
1.086018542E2,2.634251118E-1,-3.683468342E0,-2.035358429E0
1.086098502E2,3.466923237E-1,-3.628711224E0,-2.213549376E0
1.086178458E2,4.689979255E-1,-3.513966560E0,-2.511869431E0
1.086258416E2,4.680415392E-1,-3.434843540E0,-2.713211536E0
1.086338375E2,4.934863448E-1,-3.154114246E0,-2.598196983E0
1.086418329E2,3.868472576E-1,-2.594985962E0,-2.529472351E0
1.086498595E2,9.349858761E-2,-2.052257538E0,-2.268795967E0
1.086578549E2,-1.656510830E-1,-1.444727898E0,-2.040542603E0
1.086658502E2,-4.484871626E-1,-8.898983002E-1,-1.573230147E0
1.086738457E2,-6.670293808E-1,-7.668685913E-2,-1.268304348E0
1.086818414E2,-7.293049693E-1,7.769212723E-1,-1.077557325E0
1.086898370E2,-6.034035683E-1,1.491399765E0,-8.525047302E-1
1.086978328E2,-2.778767645E-1,2.294092178E0,-7.907535434E-1
1.087058589E2,1.549111009E-1,2.932962418E0,-6.891349554E-1
1.087138540E2,7.038314939E-1,3.611314774E0,-6.848247051E-1
1.087218507E2,1.127324700E0,4.270827293E0,-1.075734854E0
1.087298460E2,1.347113132E0,4.751670837E0,-1.366666555E0
1.087378415E2,1.368275881E0,5.302124023E0,-1.622666717E0
1.087458369E2,1.187365174E0,5.718672752E0,-2.083037376E0
1.087538325E2,6.341788769E-1,6.133176804E0,-2.612634659E0
1.087618590E2,1.831249595E-1,6.581929207E0,-3.017805338E0
1.087698541E2,-2.402774692E-1,7.120449066E0,-3.430586338E0
1.087778494E2,-9.855176210E-1,7.976737022E0,-3.675573111E0
1.087858458E2,-1.416855931E0,8.751509666E0,-3.547773123E0
1.087938403E2,-1.576324105E0,9.153393745E0,-2.080978632E0
1.088018363E2,-1.407884121E0,8.744172096E0,6.872866154E-1
1.088098314E2,-8.774216771E-1,8.249767303E0,2.562306881E0
1.088178585E2,-5.441818833E-1,7.103379250E0,4.653767586E0
1.088258538E2,-2.804419398E-1,5.544856071E0,6.803068161E0
1.088338495E2,-2.861531377E-1,3.502677917E0,7.613780975E0
1.088418450E2,8.485603333E-2,1.736600876E0,6.513521194E0
1.088498416E2,2.484222054E-1,6.858940125E-1,5.107760906E0
1.088578364E2,-1.015589833E-1,-2.750682831E-1,2.645878315E0
1.088658321E2,-4.045103788E-1,-9.926824570E-1,4.948081970E-1
1.088738582E2,-8.009380698E-1,-1.557875633E0,-1.417891145E0
1.088818536E2,-1.093262076E0,-2.057948112E0,-2.486902237E0
1.088898488E2,-1.320019722E0,-2.437617779E0,-2.852338791E0
1.088978444E2,-1.400264144E0,-2.871896744E0,-2.744249105E0
1.089058407E2,-1.244229555E0,-3.171788216E0,-2.314185858E0
1.089138361E2,-8.885908127E-1,-3.230580807E0,-1.712473869E0
1.089218319E2,-6.073217988E-1,-3.168323517E0,-1.115188837E0
1.089298586E2,-4.118284583E-1,-3.119568348E0,-6.023386717E-1
1.089378543E2,-2.012286186E-1,-3.120780468E0,-5.257594585E-2
1.089458488E2,-4.486310482E-2,-3.220487595E0,3.277286291E-1
1.089538442E2,2.241466343E-1,-3.435991764E0,5.512391329E-1
1.089618406E2,4.692203701E-1,-3.674575806E0,5.285199881E-1
1.089698359E2,6.454241276E-1,-3.878751278E0,2.858750820E-1
1.089778317E2,7.409986258E-1,-4.117757320E0,-7.251167297E-2
1.089858581E2,7.391737700E-1,-4.305011749E0,-5.034334660E-1
1.089938538E2,7.498141527E-1,-4.449546337E0,-8.404244184E-1
1.090018496E2,8.310402632E-1,-4.692276001E0,-1.217096090E0
1.090098440E2,8.253085613E-1,-4.793431759E0,-1.427310109E0
1.090178407E2,8.305817842E-1,-4.870178223E0,-1.517742634E0
1.090258366E2,7.440549731E-1,-4.865018368E0,-1.515032768E0
1.090338320E2,6.363841891E-1,-4.852318287E0,-1.389949203E0
1.090418581E2,5.229319334E-1,-4.727010727E0,-1.236949444E0
1.090498539E2,5.730603337E-1,-4.448589325E0,-1.210527301E0
1.090578489E2,6.252160072E-1,-4.067250252E0,-1.507073998E0
1.090658447E2,6.855722070E-1,-3.731164932E0,-1.737698793E0
1.090738404E2,7.217472792E-1,-3.334718227E0,-2.064346075E0
1.090818357E2,7.679135799E-1,-2.844089985E0,-2.374088287E0
1.090898306E2,8.743493557E-1,-2.354795456E0,-2.482111931E0
1.090978573E2,9.973829985E-1,-1.632037163E0,-2.416211128E0
1.091058530E2,1.095016479E0,-1.032406807E0,-2.199410439E0
1.091138491E2,1.152262449E0,-6.711063385E-1,-1.614069462E0
1.091218448E2,1.285032868E0,-2.419633865E-1,-1.006812096E0
1.091298407E2,1.263122082E0,2.112598419E-1,-7.367196679E-1
1.091378353E2,1.339745045E0,7.789068222E-1,-3.041361570E-1
1.091458315E2,1.267478466E0,1.414976120E0,-4.064999819E-1
1.091538569E2,1.027829885E0,2.057230949E0,-6.859288216E-1
1.091618529E2,7.082389593E-1,2.824588776E0,-1.188352346E0
1.091698489E2,5.224882364E-1,3.487522125E0,-1.512451649E0
1.091778440E2,4.535810947E-1,4.275937080E0,-1.850589275E0
1.091858394E2,4.757230580E-1,4.936044693E0,-2.014640093E0
1.091938357E2,6.868519783E-1,5.430957794E0,-2.210151672E0
1.092018618E2,9.278659821E-1,5.834873199E0,-2.335668802E0
1.092098569E2,1.428475857E0,6.265269279E0,-2.611180305E0
1.092178529E2,2.269913197E0,6.921409607E0,-3.113195896E0
1.092258486E2,3.091663837E0,7.797419548E0,-3.352490425E0
1.092338440E2,3.343918800E0,8.147543907E0,-3.063836336E0
1.092418394E2,3.057240963E0,7.979770660E0,-1.114815950E0
1.092498357E2,2.480916023E0,7.581134796E0,3.880805969E-1
1.092578312E2,1.792514443E0,6.901762962E0,1.667579532E0
1.092658573E2,1.083433270E0,5.653026581E0,3.082241774E0
1.092738526E2,4.171916842E-1,4.497131348E0,4.558331490E0
1.092818484E2,-4.586756229E-2,3.403353691E0,4.399997234E0
1.092898450E2,-2.039552331E-1,2.650544167E0,3.616975069E0
1.092978398E2,1.257169247E-1,1.822347641E0,3.078893900E0
1.093058343E2,5.898237228E-1,1.113434792E0,1.658002615E0
1.093138309E2,1.043536305E0,6.076030731E-1,1.004117966E0
1.093218573E2,1.383371592E0,-3.649330139E-2,6.370971203E-1
1.093298527E2,1.514303923E0,-4.380350113E-1,4.035370350E-1
1.093378485E2,1.435295343E0,-6.500635147E-1,3.837432861E-1
1.093458448E2,1.261456728E0,-8.284521103E-1,2.859463692E-1
1.093538393E2,1.128094673E0,-1.009175301E0,2.155020237E-1
1.093618350E2,9.988462329E-1,-1.271174431E0,2.607851028E-1
1.093698611E2,1.040671587E0,-1.631458282E0,2.337427139E-1
1.093778565E2,1.123416066E0,-2.051943302E0,1.743137836E-1
1.093858517E2,1.259069562E0,-2.609534740E0,-2.087211609E-2
1.093938482E2,1.322136521E0,-3.060262680E0,-1.882815361E-1
1.094018430E2,1.250116110E0,-3.471008301E0,-1.913695335E-1
1.094098390E2,1.092581272E0,-3.835525513E0,-5.178856850E-2
1.094178356E2,8.391667604E-1,-4.141990662E0,1.676630974E-1
1.094258606E2,5.481241941E-1,-4.491515160E0,2.818849087E-1
1.094338573E2,3.809123635E-1,-4.707651138E0,2.407019138E-1
1.094418523E2,2.405499816E-1,-4.860027790E0,-1.298844814E-1
1.094498480E2,9.469884634E-2,-4.874082565E0,-7.471621037E-1
1.094578432E2,-3.802472353E-2,-4.825051785E0,-1.324016333E0
1.094658394E2,-1.482044458E-1,-4.706863403E0,-1.968238235E0
1.094738349E2,-1.347891986E-1,-4.571139336E0,-2.391929150E0
1.094818607E2,-1.937890351E-1,-4.247318745E0,-2.679029226E0
1.094898567E2,-2.301375270E-1,-3.902585030E0,-2.743226767E0
1.094978518E2,-1.774439514E-1,-3.635375500E0,-2.689163685E0
1.095058484E2,-3.446266055E-2,-3.371835232E0,-2.661693573E0
1.095138435E2,1.942442358E-1,-3.155410767E0,-2.728734255E0
1.095218392E2,5.258830786E-1,-2.739447117E0,-2.736794233E0
1.095298346E2,8.047175407E-1,-2.164219856E0,-2.742638111E0
1.095378613E2,1.122136593E0,-1.561030388E0,-2.620876312E0
1.095458564E2,1.411175489E0,-7.427902222E-1,-2.097559690E0
1.095538519E2,1.433949232E0,-4.715442657E-2,-1.605552435E0
1.095618478E2,1.327635527E0,4.605197906E-1,-1.038781404E0
1.095698432E2,1.110445857E0,1.074272156E0,-5.077034235E-1
1.095778393E2,7.273216248E-1,1.561032295E0,-1.815766096E-1
1.095858343E2,7.702416182E-1,2.011082649E0,1.168043613E-1
1.095938608E2,9.556761384E-1,2.430451393E0,2.918956280E-1
1.096018563E2,1.211437225E0,2.778532982E0,1.616342068E-1
1.096098522E2,1.476274014E0,3.281770706E0,-2.858107090E-1
1.096178476E2,1.658431292E0,3.726048470E0,-7.635802031E-1
1.096258425E2,1.636448383E0,4.111924171E0,-1.273767948E0
1.096338390E2,1.550946236E0,4.446460724E0,-1.379612446E0
1.096418339E2,1.342578888E0,4.700711250E0,-2.025654316E0
1.096498603E2,9.120168090E-1,4.839073181E0,-2.372583628E0
1.096578567E2,4.228625894E-1,4.938261986E0,-2.833429575E0
1.096658518E2,-3.895441294E-1,5.278909683E0,-3.306256294E0
1.096738469E2,-1.267858505E0,5.751982689E0,-3.120975018E0
1.096818431E2,-1.102431297E0,6.034892082E0,-1.890353680E0
1.096898379E2,-2.473369598E0,5.976646423E0,-9.666502476E-1
1.096978343E2,-1.808697224E0,5.569214821E0,1.099495649E0
1.097058601E2,-1.183741689E0,4.884550095E0,3.288967609E0
1.097138570E2,-7.462695837E-1,4.015357971E0,4.691971779E0
1.097218512E2,-4.614260197E-1,3.155908585E0,5.367056847E0
1.097298469E2,-2.960097790E-1,2.300319672E0,5.174240112E0
1.097378423E2,-3.300173283E-1,1.728913307E0,4.330349922E0
1.097458380E2,-6.144851446E-1,1.215172768E0,2.941455126E0
1.097538337E2,-8.852154016E-1,7.773799896E-1,1.525678635E0
1.097618602E2,-1.079420924E0,3.264694214E-1,4.246890545E-1
1.097698552E2,-1.097083688E0,-2.176752090E-1,-6.156429052E-1
1.097778512E2,-9.720948935E-1,-6.196231842E-1,-1.148536444E0
1.097858466E2,-8.289272785E-1,-1.068213463E0,-1.563164115E0
1.097938424E2,-6.913177967E-1,-1.438703537E0,-1.628240108E0
1.098018375E2,-5.682213306E-1,-1.685786724E0,-1.505593300E0
1.098098341E2,-4.159748554E-1,-1.891206741E0,-1.227124691E0
1.098178597E2,-2.011218071E-1,-2.120060921E0,-9.466536045E-1
1.098258556E2,1.438287497E-1,-2.298716068E0,-5.692595243E-1
1.098338514E2,5.340824127E-1,-2.456515312E0,-1.407506466E-1
1.098418461E2,9.524739385E-1,-2.637081623E0,7.364797592E-2
1.098498428E2,1.356300950E0,-2.931782722E0,9.092879295E-2
1.098578382E2,1.534797311E0,-3.213904381E0,-2.029228210E-2
1.098658336E2,1.660590887E0,-3.418496132E0,-3.401129246E-1
1.098738595E2,1.690839887E0,-3.579103470E0,-7.461363077E-1
1.098818551E2,1.584377289E0,-3.683154106E0,-1.145016432E0
1.098898517E2,1.563374996E0,-3.742214680E0,-1.593490362E0
